team_or_player,source,publication_date,content,trust_score,classification,link
"Sabres score two early goals, finish off Flames in shootout","Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,Ukko-Pekka Luukkonen made 24 saves and stopped all three attempts in the shootout to help the Buffalo Sabres to a 3-2 win against the visiting Calgary,0.0,unknown,https://deadspin.com/sabres-score-two-early-goals-finish-off-flames-in-shootout/
Boston College runs all over Syracuse to snap 3-game losing skid,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,Kye Robichaux and Jordan McDonald combined for 331 rushing yards and three touchdowns as host Boston College beat Syracuse 37-31 in an Atlantic Coast,0.0,unknown,https://deadspin.com/boston-college-runs-all-over-syracuse-to-snap-3-game-losing-skid/
Georgia Tech pulls off 28-23 upset win over No. 4 Miami,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,"Haynes King ran for a game-high 93 yards and a touchdown to help Georgia Tech to the home upset of No. 4 Miami 28-23 in Atlanta, Ga., on Saturday.,Kin",0.0,unknown,https://deadspin.com/georgia-tech-pulls-off-28-23-upset-win-over-no-4-miami/
"No. 5 Texas dominates first half, rolls past Florida 49-17","Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,Quinn Ewers passed for 333 yards and career-high five touchdowns over the game's first 33 minutes as No. 5 Texas romped past visiting Florida 49-17 on,0.0,unknown,https://deadspin.com/no-5-texas-dominates-first-half-rolls-past-florida-49-17/
"West Virginia takes advantage of turnovers, downs Cincinnati","Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,The visiting West Virginia Mountaineers turned three turnovers by Cincinnati Bearcats quarterback Brendan Sorsby into 17 points in registering a 31-24,0.0,unknown,https://deadspin.com/west-virginia-takes-advantage-of-turnovers-downs-cincinnati/
No. 2 Ohio State has easy time with Purdue 45-0,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,"Will Howard threw for three touchdowns and Jeremiah Smith set a pair of team records as No. 2 Ohio State rolled past Purdue 45-0 in Columbus, Ohio, on",0.0,unknown,https://deadspin.com/no-2-ohio-state-has-easy-time-with-purdue-45-0/
Pelicans star Zion Williamson (hamstring) out indefinitely,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,"New Orleans Pelicans star forward Zion Williamson is out indefinitely with a left hamstring strain.,Imaging taken Saturday morning confirmed the injur",0.0,unknown,https://deadspin.com/pelicans-star-zion-williamson-hamstring-out-indefinitely/
"Temwa Chawinga, Current topple Courage 1-0 in quarterfinals","Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,Temwa Chawinga scored a goal in the eighth minute to lead the Kansas City Current to a 1-0 victory over the North Carolina Courage on Saturday afterno,0.0,unknown,https://deadspin.com/temwa-chawinga-current-topple-courage-1-0-in-quarterfinals/
Roger Goodell: NFL working on adding Berlin game,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,"The New York Giants and Carolina Panthers will close the 2024 NFL International Series with a game in Munich on Sunday, and commissioner Roger Goodell",0.0,unknown,https://deadspin.com/roger-goodell-nfl-working-on-adding-berlin-game/
Jason Day on lack of LIV Golf offer: 'I don't blame them',"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,"Jason Day said he never had to make a decision on whether to leave for the LIV Golf League. ,That's because the Saudi Arabian-backed rival to the PGA",0.0,unknown,https://deadspin.com/jason-day-on-lack-of-liv-golf-offer-i-dont-blame-them/
No. 12 Tennessee posts dominating win over Louisville,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,"Zakai Zeigler and Chaz Lanier scored 19 points each for the Tennessee Volunteers, who posted their first road win of the season in dominating fashion,",0.0,unknown,https://deadspin.com/no-12-tennessee-posts-dominating-win-over-louisville/
Wobbly Bucks get chance at revenge on Celtics,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,"The visiting Boston Celtics are out to defeat the Milwaukee Bucks for the second time this season when the teams meet Sunday afternoon., ,Jaylen Brown",0.0,unknown,https://deadspin.com/wobbly-bucks-get-chance-at-revenge-on-celtics/
"Temwa Chawinga, Current topple Courage","Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,Temwa Chawinga scored a goal in the eighth minute to lead the Kansas City Current to a 1-0 victory over the North Carolina Courage on Saturday afterno,0.0,unknown,https://deadspin.com/temwa-chawinga-current-topple-courage/
Fordham pulls off 57-56 upset over Seton Hall at buzzer,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,"Jackie Johnson III hit a floater to beat the buzzer as visiting Fordham upset Seton Hall 57-56 on Saturday in South Orange, N.J., ,Johnson scored a ga",0.0,unknown,https://deadspin.com/fordham-pulls-off-57-56-upset-over-seton-hall-at-buzzer/
Rockets face Pistons' triple-double machine Cade Cunningham,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,"The Houston Rockets will try to tighten up their defense when they visit the Detroit Pistons on Sunday afternoon.,The Rockets rank among the top 10 in",0.0,unknown,https://deadspin.com/rockets-face-pistons-triple-double-machine-cade-cunningham/
"Lynn Kidd, Miami take aim at Binghamton","Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,"Lynn Kidd doesn't miss often ... just ask his opponents.,Kidd, a 6-foot-10 center who is in his first season with Miami, will lead the host Hurricanes",0.0,unknown,https://deadspin.com/lynn-kidd-miami-take-aim-at-binghamton/
Former first-rounder Terrell Edmunds released as Steelers shuffle roster,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,"Terrell Edmunds' return to Pittsburgh was short-lived, with the Steelers announcing Saturday the safety was released, just two months into his second",0.0,unknown,https://deadspin.com/former-first-rounder-terrell-edmunds-released-as-steelers-shuffle-roster/
Report: Panthers DL D.J. Wonnum expected make season debut vs. Giants,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,Edge rusher D.J. Wonnum is expected to play for the first time in almost a year on Sunday when the Carolina Panthers face the New York Giants in Munic,0.0,unknown,https://deadspin.com/report-panthers-dl-dj-wonnum-expected-make-season-debut-vs-giants/
Vanderbilt vies to light up scoreboard vs. Southeast Missouri State,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,"Vanderbilt looks to continue an exciting start to the Mark Byington era when it hosts Southeast Missouri State on Sunday afternoon in Nashville, Tenn.",0.0,unknown,https://deadspin.com/vanderbilt-vies-to-light-up-scoreboard-vs-southeast-missouri-state/
"ATP roundup: Qualifiers take titles in Belgrade, Metz","Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,"Denis Shapovalov won his second ATP Tour title -- and first in five years -- by defeating home-country favorite Hamad Medjedovic 6-4, 6-4 at the Belgr",0.0,unknown,https://deadspin.com/atp-roundup-qualifiers-take-titles-in-belgrade-metz/
Colts promote WR Laquon Treadwell to roster for game vs. Bills,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,"The Indianapolis Colts elevated wide receiver Laquon Treadwell from their practice squad to the active roster on Saturday.,Treadwell, a former first-r",0.0,unknown,https://deadspin.com/colts-promote-wr-laquon-treadwell-to-roster-for-game-vs-bills/
"Dolphins coach on Tyreek Hill: 'If his body lets him, he'll play'","Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,Miami Dolphins wide receiver Tyreek Hill's availability for Monday's game against the host Los Angeles Rams is in question as he deals with a wrist in,0.0,unknown,https://deadspin.com/dolphins-coach-on-tyreek-hill-if-his-body-lets-him-hell-play/
Michigan ventures out of state to test mettle vs. Wake Forest,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,Michigan and Wake Forest might gain a better understanding of their stock early in the season when they meet in Sunday afternoon's neutral-court game,0.0,unknown,https://deadspin.com/michigan-ventures-out-of-state-to-test-mettle-vs-wake-forest/
Chelsea aim to keep in contention ahead of clash vs. Arsenal,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,Chelsea and Arsenal both will try to avoid falling further adrift in the race for the Premier League title when they meet on Sunday at Stamford Bridge,0.0,unknown,https://deadspin.com/chelsea-aim-to-keep-in-contention-ahead-of-clash-vs-arsenal/
Japanese RHP Roki Sasaki enters MLB free agency picture,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,Japanese right-hander Roki Sasaki is set to enter free agency after the Chiba Lotte Marines confirmed his posting process was underway on Saturday. Bu,0.0,unknown,https://deadspin.com/japanese-rhp-roki-sasaki-enters-mlb-free-agency-picture/
Field closes in as Paul Waring shoots 73 in Abu Dhabi,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,"Paul Waring entered the third round of the Abu Dhabi HSBC Championship with a five-stroke lead after two spectacular rounds, but a 73 on Saturday gave",0.0,unknown,https://deadspin.com/field-closes-in-as-paul-waring-shoots-73-in-abu-dhabi/
Report: Saints WR Chris Olave (concussion) to land on IR,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,"New Orleans Saints wide receiver Chris Olave is expected to be placed on injured reserve, NFL Network reported Saturday morning.,Olave has been ruled",0.0,unknown,https://deadspin.com/report-saints-wr-chris-olave-concussion-to-land-on-ir/
College Football's Most Overpaid Coaches Based on Results,"Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,"There's bad coaches all across America, but these are the most overpaid coaches in college football based on their poor results compared to massive sa",0.0,unknown,https://deadspin.com/college-footballs-most-overpaid-coaches-based-on-results/
"Week 11 College Football Best Betting Picks, Predictions Saturday November 9th","Deadspin > Sports News Without Fear, Favor or Compromise",2024-11-09,"It's a loaded separation Saturday of college football on November 9th, so these are our week 11 CFB best sports betting picks and predictions.",0.0,unknown,https://deadspin.com/week-11-college-football-best-betting-picks-predictions-saturday-november-9th/
"FC Barcelona, Nike Announce New Contract Until 2038",SportsLogos.Net News,2024-11-10,"After reported friction between the two sides earlier this year, Barcelona and Nike announce extension of current deal that could become the most expensive soccer kit deal in the world",0.0,unknown,https://news.sportslogos.net/2024/11/10/fc-barcelona-nike-announce-new-contract-until-2038/soccer/
"NFL Week 10 Uniform Schedule: Jaguars, Texans Debuting “Shell White” Alternate Helmets, “Battle Red” Alternate Uniforms",SportsLogos.Net News,2024-11-10,"Our weekly series that looks at every uniform matchup across the NFL continues with the Jacksonville Jaguars and Houston Texans debuting their new ""Shell White"" alternte helmets and ""Battle Red"" alternate uniforms, respectively.",0.0,unknown,https://news.sportslogos.net/2024/11/10/nfl-week-10-uniform-schedule-jaguars-texans-debuting-shell-white-alternate-helmets-battle-red-alternate-uniforms/football/
"Tennessee Smokies return home, rebrand as Knoxville Smokies",SportsLogos.Net News,2024-11-09,"A quarter century after leaving Knoxville, Tennessee, the Double-A affiliate of the Chicago Cubs is returning home and reprising their former name, the Knoxville Smokies. The Smokies, who play in the Southern League, announced this week that with their return to their once and future hometown, the team will change",0.0,unknown,https://news.sportslogos.net/2024/11/09/tennessee-smokies-return-home-rebrand-as-knoxville-smokies/baseball/
Carolina Panthers To Wear New Uniform Combination During Sunday’s Game In Germany,SportsLogos.Net News,2024-11-09,"The Carolina Panthers will debut a new uniform combination during Sunday’s game against the New York York Giants at Allianz Stadium in Munich, Germany.",0.0,unknown,https://news.sportslogos.net/2024/11/09/carolina-panthers-to-wear-new-uniform-combination-during-sundays-game-in-germany/football/
Houston Rockets Unveil Championship Banner-Inspired City Edition Uniforms,SportsLogos.Net News,2024-11-09,The Houston Rockets will celebrate the 30th anniversary of their back-to-back NBA titles in 1993-94 and 1994-95 with their new City Edition uniforms.,0.0,unknown,https://news.sportslogos.net/2024/11/09/houston-rockets-unveil-championship-banner-inspired-city-edition-uniforms/basketball/
OHL’s Kitchener Rangers Mark 80th Anniversary of D-Day On Latest Remembrance Day Jerseys,SportsLogos.Net News,2024-11-08,"Latest edition marks 19th season in a row that Kitchener Rangers have produced a Remembrance Day jersey; will be worn Friday, November 8, against the Soo Greyhounds",0.0,unknown,https://news.sportslogos.net/2024/11/08/ohls-kitchener-rangers-mark-80th-anniversary-of-d-day-on-latest-remembrance-day-jerseys/hockey-2/
AHL’s Manitoba Moose Turn Back the Clock for 25th Season Celebration Jerseys,SportsLogos.Net News,2024-11-08,"Front of jersey featured recolored version of team's ""happy moose"" logo, which they wore from 1996 to 2005; Moose will debut jerseys on ice on Saturday, November 23, against the Chicago Wolves",0.0,unknown,https://news.sportslogos.net/2024/11/08/ahls-manitoba-moose-turn-back-the-clock-for-25th-season-celebration-jerseys/hockey-2/
ECHL’s Adirondack Thunder Launch Special Jerseys for Military Appreciation Night,SportsLogos.Net News,2024-11-07,"ECHL team based in Glens Falls, New York, goes with grey digital camouflage pattern for base of jersey; Viking in primary logo swaps out blade of hockey stick for American flag",0.0,unknown,https://news.sportslogos.net/2024/11/07/echls-adirondack-thunder-launch-special-jerseys-for-military-appreciation-night/hockey-2/
Baltimore Ravens To Debut “Purple Rising” Alternate Helmets On Thursday,SportsLogos.Net News,2024-11-07,"The Baltimore Ravens will debut their new ""Purple Rising"" alternate helmets during Thursday night's game against the Cincinnati Bengals.",0.0,unknown,https://news.sportslogos.net/2024/11/07/baltimore-ravens-to-debut-purple-rising-alternate-helmets-on-thursday/football/
PWHL Unveils Jerseys for All 6 Teams Ahead of 2024-25 Season Start,SportsLogos.Net News,2024-11-07,"After team names and logos were revealed in September, jerseys hit shelves with just over three weeks until the puck drops on the 2024-25 PWHL regular season",0.0,unknown,https://news.sportslogos.net/2024/11/07/pwhl-unveils-jerseys-for-all-6-teams-ahead-of-2024-25-season-start/hockey-2/
Australian Football League’s Adelaide Crows Flying High With Launch of New Logo,SportsLogos.Net News,2024-11-06,"New logo depicts full body of swooping crow — in stark contrast to previous version, which only depicted crow's head — with red and gold streaks in wings",0.0,unknown,https://news.sportslogos.net/2024/11/06/australian-football-leagues-adelaide-crows-flying-high-with-launch-of-new-logo/other/
SSC Napoli Brings A Little Bit of Japan to Italy With New Third Kit,SportsLogos.Net News,2024-11-06,Shirt celebrates Naples' sister city of Kagoshima with blend of Italian and Japanese art styles and characters representing seven Bushido virtues down the right side,0.0,unknown,https://news.sportslogos.net/2024/11/06/ssc-napoli-brings-a-little-bit-of-japan-to-italy-with-new-third-kit/soccer/
Chicago Bulls Unveil United Center-Inspired City Edition Uniforms,SportsLogos.Net News,2024-11-05,"Although the rest of the league isn’t set to officially reveal their City Edition uniforms until Nov. 14, the Chicago Bulls unveiled their new United Center-inspired design over the weekend.",0.0,unknown,https://news.sportslogos.net/2024/11/05/chicago-bulls-unveil-united-center-inspired-city-edition-uniforms/basketball/
"Athletics Officially Change Name, Introduce Logos for Sacramento",SportsLogos.Net News,2024-11-04,"The Oakland Athletics are no longer. The club officially announced today that they are now known simply as Athletics. The new location-less name will stick for as long as the team plays in Sacramento, which looks like it will be for the next three seasons before they move to Las",0.0,unknown,https://news.sportslogos.net/2024/11/04/athletics-officially-change-name-introduce-logos-for-sacramento/baseball/
Women’s Pro Baseball League Set to Launch in Summer 2026,SportsLogos.Net News,2024-11-04,League co-founded by Justine Siegal — first woman to coach a pro men's team and to throw batting practice in MLB — aims to ride wave of women's sports by throwing out first pitch in summer 2026 with six teams primarily in northeast United States,0.0,unknown,https://news.sportslogos.net/2024/11/04/womens-pro-baseball-league-set-to-launch-in-summer-2026/baseball/
"NFL Week 9 Uniform Schedule: Giants, Eagles, Packers Wearing Throwback Uniforms",SportsLogos.Net News,2024-11-03,"Our weekly series that looks at every uniform matchup across the NFL continues with the New York Giants, Philadelphia Eagles and Green Bay Packers all wearing throwback uniforms on Sunday.",0.0,unknown,https://news.sportslogos.net/2024/11/03/nfl-week-9-uniform-schedule-giants-eagles-packers-wearing-throwback-uniforms/football/nfl/
QMJHL’s Quebec Remparts Pay Homage to Beloved Quebecois Movie With Special Jerseys,SportsLogos.Net News,2024-11-02,"Jerseys worn Friday vs. Sherbrooke Phoenix inspired by 1997 hockey comedy ""Les Boys,"" which spawned three sequels, a prequel and a TV show that lasted five seasons",0.0,unknown,https://news.sportslogos.net/2024/11/02/qmjhls-quebec-remparts-pay-homage-to-beloved-quebecois-movie-with-special-jerseys/hockey-2/
Oregon Ducks Unveil Final “Generation O” Uniform Combination,SportsLogos.Net News,2024-11-02,Oregon unveiled the fifth and final combination of its new “Generation O” uniforms earlier this week in preparation for Saturday’s game at Michigan.,0.0,unknown,https://news.sportslogos.net/2024/11/02/oregon-ducks-unveil-final-generation-o-uniform-combination/college/
Illinois Fighting Illini Unveil Military Appreciation Helmets,SportsLogos.Net News,2024-11-02,"Illinois will wear a special helmet design during Saturday’s Military Appreciation Game against Minnesota that honors the former football players, students and alumni who lost their lives in WWI, WWII or the Vietnam War.",0.0,unknown,https://news.sportslogos.net/2024/11/02/illinois-fighting-illini-unveil-military-appreciation-helmets/college/
Dodgers Set World Series Sales Records,SportsLogos.Net News,2024-11-01,The Los Angeles Dodgers set a series of merchandise records following the 2024 World Series Championship this week,0.0,unknown,https://news.sportslogos.net/2024/11/01/dodgers-set-world-series-sales-records/baseball/
